folder_name,java_file_name,import_statement,is_static,is_wildcard
webapp2/src/test/java/com/example/services/security,TurbineSecurityServiceTest.java,org.apache.fulcrum.security.util.DataBackendException,false,false
webapp2/src/test/java/com/example/services/security,TurbineSecurityServiceTest.java,org.apache.fulcrum.security.util.EntityExistsException,false,false
webapp2/src/test/java/com/example/services/security,TurbineSecurityServiceTest.java,org.apache.fulcrum.security.util.GroupSet,false,false
webapp2/src/test/java/com/example/services/security,TurbineSecurityServiceTest.java,org.apache.fulcrum.security.util.RoleSet,false,false
webapp2/src/test/java/com/example/services/security,TurbineSecurityServiceTest.java,org.apache.fulcrum.security.util.UnknownEntityException,false,false
webapp2/src/test/java/com/example/services/security,TurbineSecurityServiceTest.java,org.apache.fulcrum.testcontainer.BaseUnit5Test,false,false
webapp2/src/test/java/com/example/services/security,TurbineSecurityServiceTest.java,org.apache.logging.log4j.LogManager,false,false
webapp2/src/test/java/com/example/services/security,TurbineSecurityServiceTest.java,org.apache.logging.log4j.Logger,false,false
webapp2/src/test/java/com/example/services/security,TurbineSecurityServiceTest.java,org.apache.torque.ConstraintViolationException,false,false
webapp2/src/test/java/com/example/services/security,TurbineSecurityServiceTest.java,org.apache.turbine.annotation.AnnotationProcessor,false,false
webapp2/src/test/java/com/example/services/security,TurbineSecurityServiceTest.java,org.apache.turbine.annotation.TurbineService,false,false
webapp2/src/test/java/com/example/services/security,TurbineSecurityServiceTest.java,org.apache.turbine.om.security.DefaultUserImpl,false,false
webapp2/src/test/java/com/example/services/security,TurbineSecurityServiceTest.java,org.apache.turbine.om.security.User,false,false
webapp2/src/test/java/com/example/services/security,TurbineSecurityServiceTest.java,org.apache.turbine.services.ServiceManager,false,false
webapp2/src/test/java/com/example/services/security,TurbineSecurityServiceTest.java,org.apache.turbine.services.TurbineServices,false,false
webapp2/src/test/java/com/example/services/security,TurbineSecurityServiceTest.java,org.apache.turbine.services.security.SecurityService,false,false
webapp2/src/test/java/com/example/services/security,TurbineSecurityServiceTest.java,org.apache.turbine.util.TurbineConfig,false,false
webapp2/src/test/java/com/example/services/security,TurbineSecurityServiceTest.java,org.junit.jupiter.api.BeforeAll,false,false
webapp2/src/test/java/com/example/services/security,TurbineSecurityServiceTest.java,org.junit.jupiter.api.AfterAll,false,false
webapp2/src/test/java/com/example/services/security,TurbineSecurityServiceTest.java,org.junit.jupiter.api.BeforeEach,false,false
webapp2/src/test/java/com/example/services/security,TurbineSecurityServiceTest.java,org.junit.jupiter.api.AfterEach,false,false
webapp2/src/test/java/com/example/services/security,TurbineSecurityServiceTest.java,org.junit.jupiter.api.Test,false,false
webapp2/src/main/java/com/example/om,TurbineUser.java,java.sql.Connection,false,false
webapp2/src/main/java/com/example/om,TurbineUser.java,java.util.HashSet,false,false
webapp2/src/main/java/com/example/om,TurbineUser.java,java.util.List,false,false
webapp2/src/main/java/com/example/om,TurbineUser.java,java.util.Set,false,false
webapp2/src/main/java/com/example/om,TurbineUser.java,org.apache.fulcrum.security.model.turbine.entity.TurbineUserGroupRole,false,false
webapp2/src/main/java/com/example/om,TurbineUser.java,org.apache.torque.TorqueException,false,false
webapp2/src/main/java/com/example/om,TurbineUserGroupRolePeerImpl.java,org.apache.fulcrum.security.torque.peer.TorqueTurbineUserGroupRolePeer,false,false
webapp2/src/main/java/com/example/wrapper,TurbineUserWrapper.java,org.apache.fulcrum.security.model.turbine.entity.TurbineUser,false,false
webapp2/src/main/java/com/example/wrapper,TurbineUserWrapper.java,org.apache.turbine.om.security.DefaultUserImpl,false,false
webapp2/src/main/java/com/example/wrapper,TurbineUserWrapper.java,com.fasterxml.jackson.annotation.JsonIgnoreProperties,false,false
webapp2/src/main/java/com/example/services/pull,RelatedTool.java,java.util.HashSet,false,false
webapp2/src/main/java/com/example/services/pull,RelatedTool.java,java.util.Set,false,false
webapp2/src/main/java/com/example/services/pull,RelatedTool.java,org.apache.commons.logging.Log,false,false
webapp2/src/main/java/com/example/services/pull,RelatedTool.java,org.apache.commons.logging.LogFactory,false,false
webapp2/src/main/java/com/example/services/pull,RelatedTool.java,org.apache.fulcrum.json.JsonService,false,false
webapp2/src/main/java/com/example/services/pull,RelatedTool.java,org.apache.fulcrum.security.entity.Role,false,false
webapp2/src/main/java/com/example/services/pull,RelatedTool.java,org.apache.fulcrum.security.model.turbine.TurbineAccessControlList,false,false
webapp2/src/main/java/com/example/services/pull,RelatedTool.java,org.apache.fulcrum.security.util.RoleSet,false,false
webapp2/src/main/java/com/example/services/pull,RelatedTool.java,org.apache.turbine.om.security.User,false,false
webapp2/src/main/java/com/example/services/pull,RelatedTool.java,org.apache.turbine.services.TurbineServices,false,false
webapp2/src/main/java/com/example/services/pull,RelatedTool.java,org.apache.turbine.services.pull.RunDataApplicationTool,false,false
webapp2/src/main/java/com/example/services/pull,RelatedTool.java,org.apache.turbine.util.RunData,false,false
